m_cambodia_15_24_yrs, m_canada_45_54_yrs, m_iran_45_54_yrs, m_indonesia_25_44_yrs, m_fiji_55_64_yrs, m_iran_5_14_yrs, m_india_85_yrs_ov, m_cambodia_5_14_yrs, m_bosnia_herzegov_25_44_yrs, m_croatia_55_64_yrs, m_england_5_14_yrs, m_germany_5_14_yrs, m_indonesia_55_64_yrs, m_iran_55_64_yrs, m_india_25_44_yrs, m_afghanistan_65_74_yrs, m_egypt_tot, m_germany_15_24_yrs, m_indonesia_0_4_yrs, m_chile_15_24_yrs, m_iran_25_44_yrs, m_australia_0_4_yrs, m_bosnia_herzegov_5_14_yrs, m_hong_kong_85_yrs_ov, m_china_tot, m_bangladesh_55_64_yrs, m_germany_55_64_yrs, m_australia_85_yrs_ov, m_greece_75_84_yrs, m_egypt_5_14_yrs, lga_code_2016, m_england_85_yrs_ov, m_croatia_tot, m_canada_75_84_yrs, m_india_0_4_yrs, m_egypt_75_84_yrs, m_indonesia_45_54_yrs, m_fiji_15_24_yrs, m_croatia_45_54_yrs, m_bosnia_herzegov_75_84_yrs, m_iraq_85_yrs_ov, m_india_75_84_yrs, m_croatia_25_44_yrs, m_bangladesh_85_yrs_ov, m_iraq_65_74_yrs, m_india_65_74_yrs, m_england_0_4_yrs, m_chile_75_84_yrs, m_egypt_15_24_yrs, m_england_15_24_yrs, m_indonesia_75_84_yrs, m_india_15_24_yrs, m_egypt_25_44_yrs, m_hong_kong_5_14_yrs, m_greece_25_44_yrs, m_canada_tot, m_iraq_tot, m_germany_0_4_yrs, m_greece_15_24_yrs, m_china_45_54_yrs, m_canada_85_yrs_ov, m_croatia_5_14_yrs, m_bosnia_herzegov_65_74_yrs, m_greece_5_14_yrs, m_fiji_45_54_yrs, m_hong_kong_tot, m_france_5_14_yrs, m_croatia_85_yrs_ov, m_england_55_64_yrs, m_bangladesh_25_44_yrs, m_france_25_44_yrs, m_france_tot, m_iran_65_74_yrs, m_chile_55_64_yrs, m_fiji_0_4_yrs, m_hong_kong_65_74_yrs, m_afghanistan_tot, m_england_65_74_yrs, m_afghanistan_75_84_yrs, m_hong_kong_55_64_yrs, m_australia_55_64_yrs, m_australia_45_54_yrs, m_france_85_yrs_ov, m_chile_65_74_yrs, m_bosnia_herzegov_15_24_yrs, m_china_15_24_yrs, m_india_45_54_yrs, m_bosnia_herzegov_85_yrs_ov, m_afghanistan_0_4_yrs, m_indonesia_85_yrs_ov, m_china_75_84_yrs, m_australia_25_44_yrs, m_chile_tot, m_indonesia_65_74_yrs, m_greece_0_4_yrs, m_afghanistan_55_64_yrs, m_iraq_75_84_yrs, m_iran_tot, m_indonesia_tot, m_egypt_45_54_yrs, m_france_0_4_yrs, m_cambodia_85_yrs_ov, m_bosnia_herzegov_45_54_yrs, m_china_25_44_yrs, m_egypt_55_64_yrs, m_china_85_yrs_ov, m_canada_55_64_yrs, m_chile_0_4_yrs, m_bosnia_herzegov_tot, m_indonesia_15_24_yrs, m_indonesia_5_14_yrs, m_china_65_74_yrs, m_chile_85_yrs_ov, m_egypt_65_74_yrs, m_china_5_14_yrs, m_france_45_54_yrs, m_greece_85_yrs_ov, m_cambodia_25_44_yrs, m_hong_kong_45_54_yrs, m_afghanistan_5_14_yrs, m_iraq_45_54_yrs, m_bosnia_herzegov_0_4_yrs, m_india_5_14_yrs, m_iraq_15_24_yrs, m_australia_65_74_yrs, m_fiji_85_yrs_ov, m_iran_85_yrs_ov, m_afghanistan_15_24_yrs, m_croatia_0_4_yrs, m_germany_25_44_yrs, m_greece_tot, m_hong_kong_75_84_yrs, m_chile_45_54_yrs, m_cambodia_65_74_yrs, m_fiji_65_74_yrs, m_china_0_4_yrs, m_chile_5_14_yrs, m_germany_85_yrs_ov, m_canada_25_44_yrs, m_bangladesh_15_24_yrs, m_afghanistan_25_44_yrs, m_germany_45_54_yrs, m_germany_65_74_yrs, m_england_tot, m_fiji_tot, m_iran_0_4_yrs, m_france_15_24_yrs, m_hong_kong_15_24_yrs, m_iran_15_24_yrs, m_bangladesh_0_4_yrs, m_hong_kong_0_4_yrs, m_bangladesh_75_84_yrs, m_germany_75_84_yrs, m_greece_45_54_yrs, m_france_65_74_yrs, m_england_45_54_yrs, m_iraq_5_14_yrs, m_england_25_44_yrs, m_cambodia_55_64_yrs, m_australia_tot, m_iran_75_84_yrs, m_bosnia_herzegov_55_64_yrs, m_fiji_75_84_yrs, m_cambodia_0_4_yrs, m_bangladesh_65_74_yrs, m_afghanistan_85_yrs_ov, m_canada_65_74_yrs, m_australia_5_14_yrs, m_egypt_0_4_yrs, m_bangladesh_45_54_yrs, m_bangladesh_5_14_yrs, m_canada_5_14_yrs, lga_name_2016, m_croatia_75_84_yrs, m_france_55_64_yrs, m_croatia_65_74_yrs, m_canada_15_24_yrs, m_hong_kong_25_44_yrs, m_chile_25_44_yrs, m_china_55_64_yrs, m_cambodia_45_54_yrs, m_australia_75_84_yrs, m_egypt_85_yrs_ov, m_fiji_25_44_yrs, m_fiji_5_14_yrs, m_iraq_25_44_yrs, m_england_75_84_yrs, m_india_55_64_yrs, m_australia_15_24_yrs, m_iraq_0_4_yrs, m_germany_tot, m_canada_0_4_yrs, m_cambodia_tot, m_cambodia_75_84_yrs, m_greece_55_64_yrs, m_croatia_15_24_yrs, m_iraq_55_64_yrs, m_bangladesh_tot, m_afghanistan_45_54_yrs, m_india_tot, m_france_75_84_yrs, m_greece_65_74_yrs
0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,405,0,0,0,0,3,134,0,0,"21830",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,3,0,0,0,0,0,38,0,0,987,973,0,0,0,0,0,0,0,0,0,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,0,0,0,0,4,3,0,0,0,0,0,0,3,0,0,0,0,11,143,3,0,0,0,0,0,0,0,0,0,0,23,0,10,0,6819,0,0,0,0,0,0,0,1011,0,0,0,0,"Corangamite (S)",0,0,0,0,0,0,0,0,412,0,0,0,0,25,0,862,0,23,0,0,0,0,0,0,0,0,8,0,0
3,22,21,60,20,10,3,0,23,35,57,6,9,17,1898,3,181,7,0,3,238,3916,0,0,2220,4,16,416,689,7,"21890",24,169,0,56,28,14,3,26,5,0,17,14,0,3,36,22,3,11,66,3,417,38,4,105,108,175,3,34,267,0,0,13,23,23,153,0,13,217,142,68,117,4,18,0,6,56,139,0,11,3448,5736,0,8,3,493,84,0,0,0,55,13768,84,7,3,0,0,338,112,22,0,0,14,947,29,16,8,0,69,21,0,103,0,44,46,16,175,13,11,3,27,0,90,8,1416,3,0,21,0,72,2090,0,12,9,10,15,0,3,72,51,20,50,30,1527,95,0,7,32,35,3,0,0,10,194,5,336,13,617,7,41800,0,18,0,0,0,0,0,6364,3,10,9,4,"Darebin (C)",48,10,33,3,81,38,275,10,659,12,37,3,96,54,56,6080,11,206,0,41,0,334,6,17,218,9,2665,3,533
0,3,0,0,5,0,0,0,0,0,7,0,0,0,45,0,14,0,0,0,0,1023,0,0,28,0,21,352,9,0,"22110",50,10,0,0,0,0,0,3,0,0,7,0,0,0,9,0,0,0,6,0,0,4,0,0,21,5,0,0,5,0,0,0,0,0,7,3,0,121,0,0,12,0,0,0,0,0,290,0,0,2715,2164,0,3,0,0,0,0,0,0,0,3197,9,3,0,0,0,3,3,0,0,0,0,14,4,0,3,0,3,0,0,3,0,5,0,0,0,0,0,0,3,0,9,0,2731,0,0,0,0,3,32,0,0,0,0,0,0,10,3,0,0,14,63,800,11,0,0,0,0,0,0,0,44,3,0,107,0,46,0,17558,0,0,0,0,0,0,3,2263,0,0,0,4,"East Gippsland (S)",4,0,5,0,0,3,6,0,1223,0,0,0,0,168,4,1886,0,151,0,3,0,11,0,0,0,0,74,0,9
5,15,5,23,15,0,6,3,28,24,141,10,3,5,459,7,80,23,0,5,17,4313,0,0,350,3,72,497,48,6,"22170",170,132,3,8,10,8,20,24,10,0,25,26,0,0,58,11,3,0,135,3,68,6,0,24,88,14,0,8,47,5,0,3,10,44,65,0,0,764,16,14,55,3,12,0,3,79,715,0,8,4818,6021,0,19,6,58,118,0,0,0,9,13226,85,6,3,16,0,35,58,12,0,0,25,150,18,0,8,0,107,4,3,15,0,19,16,14,14,15,11,0,4,0,55,0,3015,0,0,9,0,52,247,0,27,4,6,7,0,21,39,0,26,45,117,3675,127,0,4,17,4,0,0,0,71,29,12,758,0,555,4,47157,0,39,3,0,0,0,9,7162,0,6,0,3,"Frankston (C)",24,9,23,3,14,22,45,4,1311,0,42,4,3,411,72,6789,0,405,3,34,0,48,4,3,23,17,878,3,66
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,247,0,0,0,0,0,123,0,0,"22250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,13,0,0,699,606,0,0,0,0,0,0,0,0,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,67,0,0,0,0,0,0,0,0,3,0,0,11,0,5,0,4544,0,0,0,0,0,0,0,563,0,0,0,0,"Gannawarra (S)",0,0,0,0,0,0,0,0,370,0,0,0,0,18,0,527,0,14,0,0,0,0,0,0,0,0,18,0,0
0,8,3,4,3,18,3,0,0,3,20,0,0,0,390,8,11,4,0,0,15,1931,0,0,75,0,5,368,27,7,"22830",13,21,0,4,0,3,3,3,0,0,6,0,0,7,17,3,0,0,21,3,52,0,0,3,28,239,0,3,10,0,0,3,3,3,8,0,0,79,6,3,14,0,0,0,0,456,115,0,0,2955,3113,0,0,0,11,69,0,0,0,3,5409,0,0,0,27,0,64,18,0,0,0,0,31,0,0,3,0,4,0,0,8,0,0,6,3,5,6,0,50,57,0,57,45,2164,0,0,104,0,10,81,0,0,0,0,3,0,3,9,0,200,11,16,420,21,3,0,0,20,0,0,0,5,3,0,74,12,54,0,24027,0,0,0,0,0,0,0,3739,0,3,6,4,"Greater Shepparton (C)",3,3,3,0,9,0,3,0,1106,0,5,0,100,39,38,3249,0,61,0,6,0,13,0,17,17,73,636,0,16
0,5,0,0,0,0,0,0,0,4,3,0,0,0,14,0,3,0,0,0,0,317,0,0,14,0,10,97,3,0,"22910",8,18,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,63,0,3,8,0,0,0,0,0,96,0,0,975,805,0,0,0,0,0,0,0,0,0,1077,0,0,0,0,0,3,0,0,0,0,0,4,3,0,5,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,769,0,0,0,0,3,12,0,0,0,0,0,0,0,4,0,0,0,13,332,3,0,0,0,0,0,0,0,6,0,0,74,0,36,0,5642,0,0,0,0,0,0,3,755,0,0,0,0,"Hepburn (S)",3,0,4,0,0,0,0,0,304,0,0,0,0,50,4,541,0,34,0,0,0,3,0,0,0,0,25,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,132,0,0,0,0,0,91,0,0,"22980",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,399,323,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,2414,0,0,0,0,0,0,0,274,0,0,0,0,"Hindmarsh (S)",0,0,0,0,0,0,0,0,201,0,0,0,0,6,0,263,0,3,0,0,0,0,0,0,0,0,16,0,0
3,9,19,71,7,13,8,0,19,51,76,14,7,4,992,0,81,6,0,0,57,2835,0,0,450,3,18,296,142,3,"23110",42,250,3,35,10,11,0,26,6,0,17,27,0,0,23,10,0,3,55,3,225,16,5,21,63,34,3,3,68,0,0,8,3,11,69,0,12,289,55,28,66,0,4,0,3,11,242,0,16,2796,3804,0,9,0,57,63,0,0,0,27,7654,52,6,0,0,0,102,108,14,0,5,19,193,18,3,12,0,68,9,10,30,0,18,21,10,45,10,5,0,12,0,59,3,1342,0,0,0,0,50,510,0,10,8,3,3,0,7,30,9,7,30,65,1531,50,0,12,3,8,0,0,0,30,52,8,305,0,402,8,27753,0,18,3,0,0,0,3,4401,0,3,0,3,"Hobsons Bay (C)",61,7,63,0,37,21,42,16,607,3,20,0,15,108,45,4008,0,216,0,56,3,102,3,3,65,0,1468,3,137
0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,3,0,0,0,4,628,0,0,17,3,3,179,0,0,"23190",3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,26,3,0,0,0,0,0,0,0,30,0,0,1130,1078,0,0,0,0,3,0,0,0,0,1829,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,809,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,7,102,0,0,0,0,0,0,0,0,0,0,0,18,0,12,0,8444,0,0,0,0,0,0,0,1210,0,0,0,0,"Horsham (RC)",0,0,4,0,0,0,0,0,492,0,0,0,0,8,0,1070,0,7,0,0,0,3,0,0,7,0,59,0,3
3,16,40,44,69,32,25,0,48,70,66,3,3,31,2985,3,442,5,3,4,287,7164,0,0,370,19,28,245,118,24,"23270",63,351,0,58,45,18,43,55,14,24,52,31,0,244,129,10,9,27,58,4,500,88,6,49,63,5367,0,17,64,0,0,15,7,87,64,0,8,313,90,4,37,13,12,0,0,167,277,0,15,4274,5988,0,13,9,48,338,0,0,0,19,13977,84,7,0,5,73,489,95,68,0,0,30,129,91,6,4,0,148,12,14,29,0,81,14,18,23,9,10,18,1035,0,267,751,2159,0,0,48,0,45,536,0,31,3,23,3,3,10,17,13,68,29,102,1435,408,4,0,4,73,3,0,0,26,68,7,267,440,231,4,56444,4,36,7,0,0,0,3,11486,6,21,14,13,"Hume (C)",75,6,109,5,27,16,65,3,867,12,155,23,2236,158,249,10272,42,253,3,17,0,111,13,513,155,21,4610,0,146
0,3,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,368,0,0,0,0,13,95,0,0,"23350",11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,59,0,4,5,0,0,0,0,0,80,0,0,1035,984,0,0,0,0,0,0,0,0,0,1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,8,18,255,6,0,0,0,0,0,0,0,8,0,3,44,0,18,0,6638,0,0,4,0,0,0,0,970,0,0,0,0,"Indigo (S)",3,0,3,0,0,0,0,0,324,0,0,0,0,28,0,717,0,50,0,0,0,3,0,0,0,0,7,0,0
31,31,13,58,38,4,18,8,30,26,206,10,9,10,1436,0,211,18,0,0,64,4176,0,0,1840,14,28,780,359,8,"23430",105,180,0,44,31,11,17,30,8,0,83,18,0,5,148,39,11,3,169,3,339,20,13,86,116,44,0,33,237,0,0,10,39,33,172,8,6,446,46,45,109,7,14,0,14,40,458,0,37,4761,6271,0,27,6,431,313,0,0,0,54,12209,119,11,0,8,3,98,116,21,4,7,18,741,60,10,11,0,85,10,9,84,0,62,81,21,93,110,17,0,13,0,114,0,2910,0,0,10,0,75,1340,10,28,53,9,18,3,19,45,4,12,46,104,3024,145,0,6,19,3,0,3,0,62,146,11,589,0,733,77,46968,0,12,3,0,3,0,3,7716,3,14,7,7,"Kingston (C) (Vic.)",41,13,53,12,66,40,195,123,1540,16,51,0,15,274,241,6592,0,364,0,428,12,228,3,11,91,11,2731,3,363
7,12,46,118,21,15,26,0,19,33,68,9,16,26,906,13,277,13,0,0,149,4296,0,0,2725,3,73,466,67,10,"23670",137,103,3,13,26,40,7,8,0,0,55,10,0,5,115,6,0,12,85,14,186,41,32,18,73,64,4,8,391,0,0,7,8,27,621,0,4,613,24,16,49,21,18,0,45,115,597,3,128,5293,6342,3,27,0,238,320,0,0,9,64,12681,95,22,0,17,4,291,250,49,0,0,10,1344,61,25,19,0,41,20,14,175,0,63,161,12,5,72,103,0,13,0,102,9,3163,0,0,8,0,45,325,12,24,31,11,33,0,41,24,4,52,47,129,2795,110,3,3,62,25,0,13,0,173,55,12,542,0,390,65,50050,4,8,4,0,3,0,6,8091,3,4,0,9,"Knox (C)",22,10,32,4,236,22,294,60,1380,3,38,0,24,356,256,8342,0,529,0,242,10,81,0,13,34,22,1983,0,83
0,8,0,3,3,3,0,0,0,7,13,0,4,0,105,0,17,3,0,0,15,2104,0,0,122,4,14,323,18,4,"23810",59,37,0,4,5,0,0,3,0,0,5,0,0,0,12,0,0,0,17,3,9,3,0,0,42,3,0,0,14,0,0,4,0,0,15,0,6,202,16,0,6,0,0,0,0,0,254,0,3,3701,3768,0,3,0,39,14,0,0,0,7,6924,11,0,0,0,0,16,10,0,0,0,0,39,0,0,13,0,12,0,0,7,0,3,7,0,7,5,0,0,0,0,14,0,2254,0,0,0,0,8,48,0,3,0,0,5,0,16,11,0,0,4,115,903,22,0,0,0,0,0,0,0,48,6,3,130,0,69,0,28188,0,3,0,0,0,0,3,4093,0,9,0,0,"Latrobe (C) (Vic.)",13,0,13,3,9,3,19,0,986,0,13,0,3,159,6,4034,0,213,0,11,0,8,0,0,26,0,164,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,146,0,0,4,0,3,86,0,0,"23940",0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,27,0,0,589,419,0,0,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,81,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,3046,0,0,0,0,0,0,0,361,0,0,0,0,"Loddon (S)",0,0,3,0,0,0,0,0,233,0,0,0,0,14,3,263,0,21,0,0,0,0,0,0,0,0,7,0,3
0,3,0,0,0,0,0,0,0,11,33,0,4,0,31,0,20,4,0,0,0,1364,0,0,39,0,17,180,8,0,"24130",26,45,0,0,3,4,0,7,0,0,11,3,0,0,9,3,0,0,28,0,3,0,0,0,31,6,0,0,6,0,0,0,0,0,12,0,3,209,0,9,26,0,5,0,0,0,228,0,3,2287,2602,0,0,0,8,8,0,0,0,3,3941,9,3,0,0,0,0,13,0,0,0,0,10,6,0,3,0,3,0,0,3,0,7,3,4,0,3,0,0,0,0,0,0,1658,0,0,0,0,11,23,0,3,0,0,3,0,7,17,0,0,13,60,994,6,0,0,4,0,0,0,0,24,4,3,221,0,135,0,18096,0,0,0,0,0,0,5,3091,0,0,0,3,"Macedon Ranges (S)",3,3,12,0,3,0,4,3,597,0,7,0,5,115,5,2370,0,136,0,8,0,9,0,0,0,0,66,0,8
0,17,165,86,21,81,13,0,0,24,91,4,26,96,427,0,342,6,0,6,461,2604,0,8,4887,8,24,567,419,15,"24210",62,153,8,12,40,23,0,17,0,0,35,13,0,0,82,17,3,9,71,10,70,74,61,39,64,64,5,10,757,0,0,0,13,19,1472,3,9,216,10,7,44,65,12,0,156,12,237,0,370,3048,4365,0,0,3,707,118,0,0,3,199,6577,45,25,3,4,0,1007,203,37,0,0,12,1785,84,76,11,0,23,22,8,392,0,57,257,8,109,8,192,0,10,0,37,6,2243,0,3,0,0,32,1314,55,9,5,8,50,3,21,15,3,7,26,85,1286,77,9,3,143,102,0,15,0,62,108,4,268,7,162,11,32011,17,6,12,0,0,0,0,5510,0,5,0,10,"Manningham (C)",53,4,40,12,479,10,670,11,1696,14,21,0,26,175,105,5405,0,259,0,39,0,246,0,10,22,3,894,6,375
0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,3,0,0,0,0,207,0,0,13,0,5,56,0,0,"24250",3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,9,0,0,25,0,0,4,0,0,0,0,0,48,0,0,559,452,0,0,0,6,5,0,0,0,0,610,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0,4,0,0,0,0,0,0,4,3,0,0,0,16,137,0,0,0,3,0,0,0,0,17,0,0,15,0,12,0,3383,0,0,0,0,0,0,0,487,0,0,0,0,"Mansfield (S)",0,0,0,0,0,0,0,0,183,0,0,0,0,17,0,352,0,40,0,0,0,0,0,0,0,0,15,0,4
0,11,17,107,9,4,0,0,30,23,23,0,8,3,1452,0,69,11,0,3,137,2554,0,0,1069,3,12,160,135,3,"24330",16,162,0,43,3,8,0,31,16,0,3,16,0,0,17,20,10,3,47,3,403,28,3,20,85,56,0,3,110,0,0,17,0,15,159,0,4,122,281,38,60,0,17,0,4,81,49,0,11,1509,2353,0,28,4,293,71,0,0,0,36,7752,116,7,0,3,0,186,173,11,3,3,14,431,12,28,5,0,84,26,16,50,0,12,16,6,42,9,17,0,7,0,76,9,627,0,0,25,3,38,381,0,27,4,3,6,3,0,55,41,43,9,29,897,68,0,3,17,19,9,0,0,10,42,4,198,3,419,16,21597,0,11,0,0,3,0,4,3159,0,8,5,3,"Maribyrnong (C)",46,0,41,5,102,32,102,14,251,3,30,4,33,14,27,3232,0,111,3,57,0,53,0,3,362,10,2090,0,84
0,11,32,49,13,21,4,0,11,25,63,4,9,19,611,0,81,12,0,0,149,3536,0,0,1285,0,43,530,22,5,"24410",115,64,0,21,7,13,4,12,0,0,20,3,0,3,52,6,3,3,76,8,84,17,3,3,78,25,0,0,161,0,0,3,0,15,222,3,3,429,17,20,46,11,3,0,9,17,462,0,38,4006,5088,0,14,3,141,90,0,0,3,36,10184,51,7,0,7,0,259,89,13,0,0,3,682,24,3,13,0,28,3,7,71,0,11,56,3,4,34,26,0,6,0,71,3,2600,0,0,0,0,27,96,4,15,10,4,21,0,15,29,0,13,34,81,2137,51,3,0,22,25,0,8,0,64,15,3,411,0,317,21,38826,4,10,3,0,3,0,8,5938,3,4,0,8,"Maroondah (C)",17,13,12,8,105,16,119,24,1303,0,15,0,15,259,63,5648,0,281,0,91,8,15,0,3,30,4,1012,3,33
46,23,18,484,8,0,0,0,32,10,29,5,13,12,2739,0,120,43,3,3,234,1577,0,5,8572,0,22,182,12,7,"24600",20,59,0,145,7,22,3,10,4,0,8,19,0,4,33,8,7,10,233,0,437,39,6,29,224,39,0,6,248,0,0,3,0,4,898,3,0,184,47,214,324,4,13,0,10,38,150,0,30,1952,2301,0,4,4,5191,68,0,0,3,69,9608,133,15,0,0,0,297,1492,18,0,0,8,2655,13,31,7,4,53,941,3,87,0,19,89,15,11,25,43,3,4,0,95,5,1320,0,0,25,0,140,111,9,8,0,5,24,0,5,148,36,12,37,34,1771,64,0,76,377,17,0,11,0,15,16,5,265,0,826,0,22715,0,4,0,0,0,0,0,1458,0,0,0,4,"Melbourne (C)",4,5,13,39,410,90,175,6,473,4,43,0,17,57,42,3835,0,303,6,82,0,20,0,5,84,0,3569,5,21
0,15,19,55,22,4,3,0,111,94,66,0,13,11,1670,0,411,15,5,10,44,5277,0,0,332,15,37,142,24,44,"24650",33,368,0,26,14,19,19,86,8,0,30,65,0,10,68,4,5,34,52,3,263,139,0,25,48,187,0,3,44,0,3,9,7,48,74,0,0,264,64,11,23,0,29,0,4,69,255,3,10,2798,4211,0,48,12,28,305,3,0,0,12,12635,244,3,0,3,0,91,110,65,0,0,66,167,58,0,4,0,249,20,8,12,0,45,12,7,6,5,10,0,28,0,165,31,1470,0,0,11,0,25,221,0,65,0,7,5,7,6,18,8,36,29,100,1303,237,0,0,9,14,0,4,0,24,52,3,268,19,211,6,42676,0,37,4,0,3,0,0,9145,3,16,9,4,"Melton (C)",33,9,64,5,41,79,36,3,475,3,124,8,86,137,170,6529,8,239,0,19,0,62,15,12,110,14,2685,0,48
0,0,3,5,0,0,0,3,3,4,5,0,3,0,139,10,11,0,0,0,11,1570,0,0,58,3,6,365,21,0,"24780",16,36,0,4,0,0,0,3,0,0,0,0,0,0,10,3,0,0,19,0,11,6,0,0,9,31,0,0,3,0,0,0,0,0,26,0,3,71,3,7,18,0,0,0,0,179,92,0,4,2759,2668,0,0,0,15,15,0,0,0,4,4702,3,0,0,20,0,24,14,0,0,0,0,19,0,0,3,0,3,0,0,3,0,4,0,3,12,6,0,17,12,0,15,3,1950,0,0,34,0,3,80,0,0,0,3,0,0,0,3,0,69,0,35,366,21,0,9,0,4,0,0,0,9,5,0,59,5,49,3,20920,0,0,0,0,0,0,0,3166,0,0,0,0,"Mildura (RC)",15,0,9,3,16,3,4,3,921,0,10,0,12,37,7,2820,0,58,0,16,0,11,0,0,9,35,209,0,28
0,4,0,0,3,0,0,0,0,7,16,0,0,0,114,0,9,0,0,0,4,1398,0,0,151,0,10,154,3,0,"24850",15,21,0,5,5,0,5,4,0,0,0,4,0,3,9,0,0,0,19,0,5,0,3,3,25,21,0,0,3,0,0,0,0,3,3,0,0,121,0,3,10,0,0,0,3,3,116,0,0,1877,2157,0,0,0,127,11,0,0,0,0,4074,5,0,0,0,0,4,5,0,0,0,0,9,4,0,0,0,0,0,0,0,0,3,8,3,0,3,0,0,3,0,6,0,1202,0,0,0,0,11,31,0,0,0,0,0,0,4,10,0,0,7,29,524,19,0,0,0,0,0,0,0,13,8,0,131,0,58,0,16324,0,0,0,0,0,0,0,2594,0,0,0,3,"Mitchell (S)",3,4,3,0,0,3,7,0,492,0,6,0,12,47,10,2373,0,68,0,4,0,11,0,0,3,0,158,0,8
0,0,0,0,0,0,0,0,0,0,5,0,0,0,66,0,7,0,0,0,0,768,0,0,11,0,4,286,0,0,"24900",27,14,0,4,3,0,0,3,3,0,3,4,0,0,3,0,0,0,10,0,13,0,0,0,8,30,0,0,0,0,0,0,0,0,0,0,0,50,0,0,3,0,0,0,0,0,102,0,0,1701,1502,0,0,0,4,7,0,0,0,0,2217,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,3,0,0,10,0,5,3,1428,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,26,309,7,0,0,0,4,0,0,0,6,0,0,41,7,26,3,11841,0,0,0,0,0,0,0,1667,0,0,0,0,"Moira (S)",4,0,3,0,0,0,0,0,853,0,3,0,6,59,4,1414,0,38,0,8,0,4,0,4,3,0,105,0,9
